company_id,flight_number,scheduled_departure_date_local,scheduled_departure_station_code,scheduled_arrival_station_code,scheduled_departure_datetime_local,scheduled_arrival_datetime_local,actual_departure_datetime_local,actual_arrival_datetime_local,total_seats,fleet_type,carrier,scheduled_ground_time_minutes,actual_ground_time_minutes,minimum_turn_minutes,scheduled_departure_time,actual_departure_time
UA,1857,10-08-2025,ORD,MIA,2025-08-10 10:54:00+00:00,2025-08-10T15:14:00Z,2025-08-10 10:54:00+00:00,2025-08-10T15:11:00Z,166,B737-800,Mainline,86,102,51,10:54:00,10:54:00
UA,1857,04-08-2025,ORD,MIA,2025-08-04 10:54:00+00:00,2025-08-04T15:14:00Z,2025-08-04 10:52:00+00:00,2025-08-04T15:19:00Z,166,B737-800,Mainline,59,59,60,10:54:00,10:52:00
UA,1857,02-08-2025,ORD,MIA,2025-08-02 10:54:00+00:00,2025-08-02T15:14:00Z,2025-08-02 11:30:00+00:00,2025-08-02T15:35:00Z,166,B737-800,Mainline,117,155,51,10:54:00,11:30:00
UA,1857,08-08-2025,ORD,MIA,2025-08-08 10:54:00+00:00,2025-08-08T15:14:00Z,2025-08-08 10:51:00+00:00,2025-08-08T14:59:00Z,166,B737-800,Mainline,85,97,51,10:54:00,10:51:00
UA,1857,07-08-2025,ORD,MIA,2025-08-07 20:11:00+00:00,2025-08-07T15:14:00Z,2025-08-07 20:11:00+00:00,2025-08-07T21:11:00Z,166,B737-800,Mainline,75,101,51,20:11:00,20:11:00
UA,1857,06-08-2025,ORD,MIA,2025-08-06 10:54:00+00:00,2025-08-06T15:14:00Z,2025-08-06 10:50:00+00:00,2025-08-06T14:59:00Z,166,B737-800,Mainline,59,69,60,10:54:00,10:50:00
UA,1857,07-08-2025,ORD,MIA,2025-08-07 10:54:00+00:00,2025-08-07T15:44:00Z,2025-08-07 10:53:00+00:00,2025-08-07T15:44:00Z,166,B737-800,Mainline,20,267,51,10:54:00,10:53:00
UA,1857,09-08-2025,ORD,MIA,2025-08-09 10:54:00+00:00,2025-08-09T15:14:00Z,2025-08-09 11:03:00+00:00,2025-08-09T15:40:00Z,166,B737-800,Mainline,94,101,51,10:54:00,11:03:00
UA,1857,01-08-2025,ORD,MIA,2025-08-01 10:54:00+00:00,2025-08-01T15:14:00Z,2025-08-01 10:48:00+00:00,2025-08-01T14:53:00Z,166,B737-800,Mainline,85,82,51,10:54:00,10:48:00
UA,1857,03-08-2025,ORD,MIA,2025-08-03 10:54:00+00:00,2025-08-03T15:14:00Z,2025-08-03 11:05:00+00:00,2025-08-03T15:47:00Z,166,B737-MAX8,Mainline,59,84,51,10:54:00,11:05:00
UA,1857,11-08-2025,ORD,MIA,2025-08-11 10:54:00+00:00,2025-08-11T15:14:00Z,2025-08-11 12:10:00+00:00,2025-08-11T16:07:00Z,166,B737-800,Mainline,0,107,51,10:54:00,12:10:00
UA,1859,02-08-2025,ORD,SNA,2025-08-02 16:50:00+00:00,2025-08-02T19:18:00Z,2025-08-02 16:48:00+00:00,2025-08-02T19:07:00Z,126,B737-700,Mainline,57,74,43,16:50:00,16:48:00
UA,1859,09-08-2025,ORD,SNA,2025-08-09 16:50:00+00:00,2025-08-09T19:18:00Z,2025-08-09 16:43:00+00:00,2025-08-09T19:21:00Z,126,B737-700,Mainline,65,64,43,16:50:00,16:43:00
UA,1859,05-08-2025,ORD,SNA,2025-08-05 16:50:00+00:00,2025-08-05T19:18:00Z,2025-08-05 16:48:00+00:00,2025-08-05T19:10:00Z,126,B737-700,Mainline,65,79,43,16:50:00,16:48:00
UA,1859,01-08-2025,ORD,SNA,2025-08-01 16:50:00+00:00,2025-08-01T19:18:00Z,2025-08-01 17:01:00+00:00,2025-08-01T19:34:00Z,126,B737-700,Mainline,65,68,43,16:50:00,17:01:00
UA,1859,13-08-2025,ORD,SNA,2025-08-13 16:50:00+00:00,2025-08-13T19:18:00Z,2025-08-13 16:57:00+00:00,2025-08-13T19:09:00Z,126,B737-700,Mainline,65,100,43,16:50:00,16:57:00
UA,1859,10-08-2025,ORD,SNA,2025-08-10 16:50:00+00:00,2025-08-10T19:18:00Z,2025-08-10 17:15:00+00:00,2025-08-10T19:17:00Z,126,B737-700,Mainline,57,51,43,16:50:00,17:15:00
UA,1859,03-08-2025,ORD,SNA,2025-08-03 16:50:00+00:00,2025-08-03T19:18:00Z,2025-08-03 16:49:00+00:00,2025-08-03T19:08:00Z,126,B737-700,Mainline,167,57,43,16:50:00,16:49:00
UA,1859,12-08-2025,ORD,SNA,2025-08-12 16:50:00+00:00,2025-08-12T19:18:00Z,2025-08-12 18:42:00+00:00,2025-08-12T20:57:00Z,126,B737-700,Mainline,233,308,43,16:50:00,18:42:00
UA,1859,07-08-2025,ORD,SNA,2025-08-07 16:50:00+00:00,2025-08-07T19:18:00Z,2025-08-07 17:06:00+00:00,2025-08-07T19:33:00Z,126,B737-700,Mainline,57,64,43,16:50:00,17:06:00
UA,1859,08-08-2025,ORD,SNA,2025-08-08 16:50:00+00:00,2025-08-08T19:18:00Z,2025-08-08 16:45:00+00:00,2025-08-08T19:02:00Z,126,B737-700,Mainline,57,70,43,16:50:00,16:45:00
UA,1859,06-08-2025,ORD,SNA,2025-08-06 16:50:00+00:00,2025-08-06T19:18:00Z,2025-08-06 20:23:00+00:00,2025-08-06T22:55:00Z,126,B737-700,Mainline,4,222,43,16:50:00,20:23:00
UA,1859,04-08-2025,ORD,SNA,2025-08-04 16:50:00+00:00,2025-08-04T19:18:00Z,2025-08-04 16:55:00+00:00,2025-08-04T19:27:00Z,126,B737-700,Mainline,65,93,43,16:50:00,16:55:00
UA,1859,15-08-2025,ORD,SNA,2025-08-15 16:50:00+00:00,2025-08-15T19:18:00Z,2025-08-15 16:58:00+00:00,2025-08-15T19:44:00Z,126,B737-700,Mainline,65,91,43,16:50:00,16:58:00
UA,1859,14-08-2025,ORD,SNA,2025-08-14 16:50:00+00:00,2025-08-14T19:18:00Z,2025-08-14 17:56:00+00:00,2025-08-14T20:02:00Z,126,B737-700,Mainline,-15,57,43,16:50:00,17:56:00
UA,1859,11-08-2025,ORD,SNA,2025-08-11 16:50:00+00:00,2025-08-11T19:18:00Z,2025-08-11 16:51:00+00:00,2025-08-11T19:18:00Z,126,B737-700,Mainline,65,83,43,16:50:00,16:51:00
UA,1872,09-08-2025,ORD,MSP,2025-08-09 14:12:00+00:00,2025-08-09T15:50:00Z,2025-08-09 14:27:00+00:00,2025-08-09T15:55:00Z,150,A320-200,Mainline,102,158,46,14:12:00,14:27:00
UA,1872,08-08-2025,ORD,MSP,2025-08-08 14:40:00+00:00,2025-08-08T16:19:00Z,2025-08-08 14:50:00+00:00,2025-08-08T16:39:00Z,150,A320-200,Mainline,57,83,46,14:40:00,14:50:00
UA,1872,03-08-2025,ORD,MSP,2025-08-03 14:40:00+00:00,2025-08-03T16:19:00Z,2025-08-03 14:39:00+00:00,2025-08-03T16:07:00Z,150,A320-200,Mainline,57,67,46,14:40:00,14:39:00
UA,1872,02-08-2025,ORD,MSP,2025-08-02 14:12:00+00:00,2025-08-02T15:50:00Z,2025-08-02 15:38:00+00:00,2025-08-02T17:02:00Z,150,A320-200,Mainline,29,125,46,14:12:00,15:38:00
UA,1872,06-08-2025,ORD,MSP,2025-08-06 14:40:00+00:00,2025-08-06T16:19:00Z,2025-08-06 14:42:00+00:00,2025-08-06T16:15:00Z,150,A320-200,Mainline,118,109,46,14:40:00,14:42:00
UA,1872,01-08-2025,ORD,MSP,2025-08-01 14:40:00+00:00,2025-08-01T16:19:00Z,2025-08-01 15:19:00+00:00,2025-08-01T16:43:00Z,150,A320-200,Mainline,57,104,46,14:40:00,15:19:00
UA,1872,11-08-2025,ORD,MSP,2025-08-11 14:40:00+00:00,2025-08-11T16:19:00Z,2025-08-11 14:50:00+00:00,2025-08-11T16:29:00Z,150,A320-200,Mainline,57,84,46,14:40:00,14:50:00
UA,1872,14-08-2025,ORD,MSP,2025-08-14 14:40:00+00:00,2025-08-14T16:19:00Z,2025-08-14 15:10:00+00:00,2025-08-14T16:35:00Z,150,A320-200,Mainline,57,76,46,14:40:00,15:10:00
UA,1872,13-08-2025,ORD,MSP,2025-08-13 14:40:00+00:00,2025-08-13T16:19:00Z,2025-08-13 14:44:00+00:00,2025-08-13T16:02:00Z,150,A320-200,Mainline,106,130,46,14:40:00,14:44:00
UA,1872,04-08-2025,ORD,MSP,2025-08-04 14:40:00+00:00,2025-08-04T16:19:00Z,2025-08-04 14:47:00+00:00,2025-08-04T16:13:00Z,150,A320-200,Mainline,57,83,46,14:40:00,14:47:00
UA,1872,05-08-2025,ORD,MSP,2025-08-05 14:40:00+00:00,2025-08-05T16:19:00Z,2025-08-05 14:38:00+00:00,2025-08-05T16:19:00Z,150,A320-200,Mainline,85,70,46,14:40:00,14:38:00
UA,1872,12-08-2025,ORD,MSP,2025-08-12 14:40:00+00:00,2025-08-12T16:19:00Z,2025-08-12 14:45:00+00:00,2025-08-12T16:24:00Z,150,A320-200,Mainline,24,51,46,14:40:00,14:45:00
UA,1872,15-08-2025,ORD,MSP,2025-08-15 14:40:00+00:00,2025-08-15T16:19:00Z,2025-08-15 14:46:00+00:00,2025-08-15T16:37:00Z,150,A320-200,Mainline,57,83,46,14:40:00,14:46:00
UA,1872,07-08-2025,ORD,MSP,2025-08-07 14:40:00+00:00,2025-08-07T16:19:00Z,2025-08-07 14:56:00+00:00,2025-08-07T16:21:00Z,150,A320-200,Mainline,57,72,46,14:40:00,14:56:00
UA,1872,10-08-2025,ORD,MSP,2025-08-10 14:40:00+00:00,2025-08-10T16:19:00Z,2025-08-10 15:01:00+00:00,2025-08-10T16:26:00Z,150,A320-200,Mainline,57,52,46,14:40:00,15:01:00
UA,1878,10-08-2025,ORD,SFO,2025-08-10 12:55:00+00:00,2025-08-10T15:35:00Z,2025-08-10 13:38:00+00:00,2025-08-10T16:31:00Z,179,B737-900,Mainline,63,67,56,12:55:00,13:38:00
UA,1878,09-08-2025,ORD,SFO,2025-08-09 12:46:00+00:00,2025-08-09T15:33:00Z,2025-08-09 13:06:00+00:00,2025-08-09T15:48:00Z,200,A321-2NX,Mainline,79,100,62,12:46:00,13:06:00
UA,1878,07-08-2025,ORD,SFO,2025-08-07 12:46:00+00:00,2025-08-07T15:33:00Z,2025-08-07 12:45:00+00:00,2025-08-07T15:28:00Z,200,A321-2NX,Mainline,991,930,70,12:46:00,12:45:00
UA,1878,08-08-2025,ORD,SFO,2025-08-08 12:46:00+00:00,2025-08-08T15:33:00Z,2025-08-08 12:54:00+00:00,2025-08-08T15:16:00Z,200,A321-2NX,Mainline,79,105,62,12:46:00,12:54:00
UA,1878,11-08-2025,ORD,SFO,2025-08-11 12:46:00+00:00,2025-08-11T15:33:00Z,2025-08-11 12:50:00+00:00,2025-08-11T15:22:00Z,200,A321-2NX,Mainline,79,63,62,12:46:00,12:50:00
UA,1878,14-08-2025,ORD,SFO,2025-08-14 12:46:00+00:00,2025-08-14T15:33:00Z,2025-08-14 12:43:00+00:00,2025-08-14T15:18:00Z,200,A321-2NX,Mainline,79,87,62,12:46:00,12:43:00
UA,1878,15-08-2025,ORD,SFO,2025-08-15 12:46:00+00:00,2025-08-15T15:33:00Z,2025-08-15 12:44:00+00:00,2025-08-15T15:09:00Z,200,A321-2NX,Mainline,79,91,62,12:46:00,12:44:00
UA,1878,05-08-2025,ORD,SFO,2025-08-05 12:46:00+00:00,2025-08-05T15:33:00Z,2025-08-05 13:44:00+00:00,2025-08-05T16:07:00Z,200,A321-2NX,Mainline,-28,62,62,12:46:00,13:44:00
UA,1878,13-08-2025,ORD,SFO,2025-08-13 12:46:00+00:00,2025-08-13T15:33:00Z,2025-08-13 12:44:00+00:00,2025-08-13T15:18:00Z,200,A321-2NX,Mainline,187,193,62,12:46:00,12:44:00
UA,1878,03-08-2025,ORD,SFO,2025-08-03 12:46:00+00:00,2025-08-03T15:33:00Z,2025-08-03 13:00:00+00:00,2025-08-03T15:35:00Z,200,A321-2NX,Mainline,187,188,62,12:46:00,13:00:00
UA,1878,12-08-2025,ORD,SFO,2025-08-12 12:46:00+00:00,2025-08-12T15:33:00Z,2025-08-12 12:36:00+00:00,2025-08-12T14:51:00Z,200,A321-2NX,Mainline,79,85,62,12:46:00,12:36:00
UA,1878,04-08-2025,ORD,SFO,2025-08-04 12:46:00+00:00,2025-08-04T15:33:00Z,2025-08-04 12:45:00+00:00,2025-08-04T15:17:00Z,200,A321-2NX,Mainline,79,108,62,12:46:00,12:45:00
UA,1878,02-08-2025,ORD,SFO,2025-08-02 12:46:00+00:00,2025-08-02T15:33:00Z,2025-08-02 12:43:00+00:00,2025-08-02T15:15:00Z,200,A321-2NX,Mainline,79,87,62,12:46:00,12:43:00
UA,1878,01-08-2025,ORD,SFO,2025-08-01 12:46:00+00:00,2025-08-01T15:33:00Z,2025-08-01 12:51:00+00:00,2025-08-01T15:32:00Z,200,A321-2NX,Mainline,67,72,62,12:46:00,12:51:00
UA,1878,06-08-2025,ORD,SFO,2025-08-06 12:46:00+00:00,2025-08-06T15:33:00Z,2025-08-06 12:41:00+00:00,2025-08-06T15:25:00Z,179,B737-900,Mainline,68,75,56,12:46:00,12:41:00
UA,1879,09-08-2025,ORD,SJD,2025-08-09 08:45:00+00:00,2025-08-09T11:28:00Z,2025-08-09 08:38:00+00:00,2025-08-09T10:52:00Z,166,B737-800,Mainline,535,554,65,08:45:00,08:38:00
UA,1879,02-08-2025,ORD,SJD,2025-08-02 08:45:00+00:00,2025-08-02T11:28:00Z,2025-08-02 08:40:00+00:00,2025-08-02T10:50:00Z,166,B737-800,Mainline,535,547,65,08:45:00,08:40:00
UA,1899,14-08-2025,ORD,YYC,2025-08-14 20:03:00+00:00,2025-08-14T22:53:00Z,2025-08-14 20:13:00+00:00,2025-08-14T23:03:00Z,126,B737-700,Mainline,73,81,52,20:03:00,20:13:00
UA,1899,15-08-2025,ORD,YYC,2025-08-15 20:05:00+00:00,2025-08-15T22:53:00Z,2025-08-15 20:12:00+00:00,2025-08-15T23:05:00Z,126,A319-100,Mainline,90,84,52,20:05:00,20:12:00
UA,1899,06-08-2025,ORD,YYC,2025-08-06 20:03:00+00:00,2025-08-06T22:53:00Z,2025-08-06 21:23:00+00:00,2025-08-07T00:02:00Z,126,B737-700,Mainline,102,206,52,20:03:00,21:23:00
UA,1899,11-08-2025,ORD,YYC,2025-08-11 20:03:00+00:00,2025-08-11T22:53:00Z,2025-08-11 20:17:00+00:00,2025-08-11T23:14:00Z,126,B737-700,Mainline,103,117,52,20:03:00,20:17:00
UA,1899,07-08-2025,ORD,YYC,2025-08-07 20:03:00+00:00,2025-08-07T22:53:00Z,2025-08-07 20:21:00+00:00,2025-08-07T23:18:00Z,126,B737-700,Mainline,73,95,52,20:03:00,20:21:00
UA,1899,02-08-2025,ORD,YYC,2025-08-02 20:01:00+00:00,2025-08-02T22:53:00Z,2025-08-02 20:07:00+00:00,2025-08-02T22:41:00Z,126,A319-100,Mainline,106,92,52,20:01:00,20:07:00
UA,1899,01-08-2025,ORD,YYC,2025-08-01 20:05:00+00:00,2025-08-01T22:53:00Z,2025-08-01 21:19:00+00:00,2025-08-01T23:47:00Z,126,A319-100,Mainline,70,102,52,20:05:00,21:19:00
UA,1899,05-08-2025,ORD,YYC,2025-08-05 20:03:00+00:00,2025-08-05T22:53:00Z,2025-08-05 20:08:00+00:00,2025-08-05T23:05:00Z,126,B737-700,Mainline,106,57,52,20:03:00,20:08:00
UA,1899,08-08-2025,ORD,YYC,2025-08-08 20:05:00+00:00,2025-08-08T22:53:00Z,2025-08-08 20:19:00+00:00,2025-08-08T23:01:00Z,126,A319-100,Mainline,109,126,52,20:05:00,20:19:00
UA,1899,04-08-2025,ORD,YYC,2025-08-04 20:03:00+00:00,2025-08-04T22:53:00Z,2025-08-04 20:00:00+00:00,2025-08-04T22:44:00Z,126,B737-700,Mainline,108,77,52,20:03:00,20:00:00
UA,1899,12-08-2025,ORD,YYC,2025-08-12 20:03:00+00:00,2025-08-12T22:53:00Z,2025-08-12 23:19:00+00:00,2025-08-13T01:45:00Z,126,B737-700,Mainline,73,57,52,20:03:00,23:19:00
UA,1899,03-08-2025,ORD,YYC,2025-08-03 20:03:00+00:00,2025-08-03T22:53:00Z,2025-08-03 20:19:00+00:00,2025-08-03T22:53:00Z,126,B737-700,Mainline,68,54,52,20:03:00,20:19:00
UA,1899,13-08-2025,ORD,YYC,2025-08-13 20:03:00+00:00,2025-08-13T22:53:00Z,2025-08-13 21:14:00+00:00,2025-08-13T23:46:00Z,126,B737-700,Mainline,-9,55,52,20:03:00,21:14:00
UA,1899,09-08-2025,ORD,YYC,2025-08-09 20:01:00+00:00,2025-08-09T22:53:00Z,2025-08-09 20:04:00+00:00,2025-08-09T22:40:00Z,126,A319-100,Mainline,86,122,52,20:01:00,20:04:00
UA,1899,10-08-2025,ORD,YYC,2025-08-10 20:03:00+00:00,2025-08-10T22:53:00Z,2025-08-11 00:09:00+00:00,2025-08-11T02:27:00Z,179,B737-900,Mainline,-183,79,70,20:03:00,00:09:00
UA,1905,10-08-2025,ORD,PIT,2025-08-10 18:10:00+00:00,2025-08-10T20:51:00Z,2025-08-10 18:11:00+00:00,2025-08-10T20:52:00Z,150,A320-200,Mainline,33327,33327,46,18:10:00,18:11:00
UA,1905,11-08-2025,ORD,PIT,2025-08-11 18:10:00+00:00,2025-08-11T20:51:00Z,2025-08-11 18:14:00+00:00,2025-08-11T21:07:00Z,150,A320-200,Mainline,76,99,46,18:10:00,18:14:00
UA,1905,12-08-2025,ORD,PIT,2025-08-12 18:10:00+00:00,2025-08-12T20:51:00Z,2025-08-12 21:04:00+00:00,2025-08-13T00:27:00Z,150,A320-200,Mainline,1327,1492,54,18:10:00,21:04:00
UA,1905,08-08-2025,ORD,PIT,2025-08-08 18:10:00+00:00,2025-08-08T20:51:00Z,2025-08-08 18:02:00+00:00,2025-08-08T21:23:00Z,150,A320-200,Mainline,65,73,46,18:10:00,18:02:00
UA,1905,13-08-2025,ORD,PIT,2025-08-13 18:10:00+00:00,2025-08-13T20:51:00Z,2025-08-13 18:39:00+00:00,2025-08-13T21:41:00Z,150,A320-200,Mainline,60,91,46,18:10:00,18:39:00
UA,1905,14-08-2025,ORD,PIT,2025-08-14 18:10:00+00:00,2025-08-14T20:51:00Z,2025-08-14 19:52:00+00:00,2025-08-14T22:21:00Z,150,A320-200,Mainline,65,174,46,18:10:00,19:52:00
UA,1905,03-08-2025,ORD,PIT,2025-08-03 18:10:00+00:00,2025-08-03T20:51:00Z,2025-08-03 18:16:00+00:00,2025-08-03T20:39:00Z,150,A320-200,Mainline,65,75,46,18:10:00,18:16:00
UA,1905,15-08-2025,ORD,PIT,2025-08-15 18:10:00+00:00,2025-08-15T20:51:00Z,2025-08-15 18:09:00+00:00,2025-08-15T20:57:00Z,150,A320-200,Mainline,65,48,46,18:10:00,18:09:00
UA,1905,06-08-2025,ORD,PIT,2025-08-06 18:10:00+00:00,2025-08-06T20:51:00Z,2025-08-06 20:13:00+00:00,2025-08-06T22:27:00Z,150,A320-200,Mainline,65,196,46,18:10:00,20:13:00
UA,1905,05-08-2025,ORD,PIT,2025-08-05 18:10:00+00:00,2025-08-05T20:51:00Z,2025-08-05 18:07:00+00:00,2025-08-05T20:27:00Z,150,A320-200,Mainline,65,70,46,18:10:00,18:07:00
UA,1905,01-08-2025,ORD,PIT,2025-08-01 18:10:00+00:00,2025-08-01T20:51:00Z,2025-08-01 18:07:00+00:00,2025-08-01T21:19:00Z,150,A320-200,Mainline,60,54,46,18:10:00,18:07:00
UA,1905,04-08-2025,ORD,PIT,2025-08-04 18:10:00+00:00,2025-08-04T20:51:00Z,2025-08-04 18:06:00+00:00,2025-08-04T20:29:00Z,126,A319-100,Mainline,80,67,43,18:10:00,18:06:00
UA,1905,07-08-2025,ORD,PIT,2025-08-07 18:10:00+00:00,2025-08-07T20:51:00Z,2025-08-07 18:19:00+00:00,2025-08-07T20:52:00Z,150,A320-200,Mainline,76,87,46,18:10:00,18:19:00
UA,1909,07-08-2025,ORD,TVC,2025-08-07 10:51:00+00:00,2025-08-07T13:06:00Z,2025-08-07 10:46:00+00:00,2025-08-07T13:00:00Z,179,B737-900,Mainline,166,166,56,10:51:00,10:46:00
UA,1909,03-08-2025,ORD,TVC,2025-08-03 10:51:00+00:00,2025-08-03T13:06:00Z,2025-08-03 10:57:00+00:00,2025-08-03T12:59:00Z,179,B737-900,Mainline,30,50,56,10:51:00,10:57:00
UA,1909,04-08-2025,ORD,TVC,2025-08-04 10:51:00+00:00,2025-08-04T13:06:00Z,2025-08-04 10:44:00+00:00,2025-08-04T12:53:00Z,179,B737-900,Mainline,69,72,56,10:51:00,10:44:00
UA,1909,13-08-2025,ORD,TVC,2025-08-13 10:51:00+00:00,2025-08-13T13:06:00Z,2025-08-13 10:48:00+00:00,2025-08-13T12:51:00Z,179,B737-900,Mainline,72,64,56,10:51:00,10:48:00
UA,1909,02-08-2025,ORD,TVC,2025-08-02 10:51:00+00:00,2025-08-02T13:06:00Z,2025-08-02 10:52:00+00:00,2025-08-02T13:18:00Z,166,B737-MAX8,Mainline,79,89,51,10:51:00,10:52:00
UA,1909,12-08-2025,ORD,TVC,2025-08-12 10:51:00+00:00,2025-08-12T13:06:00Z,2025-08-12 10:45:00+00:00,2025-08-12T13:15:00Z,179,B737-900,Mainline,83,82,56,10:51:00,10:45:00
UA,1909,10-08-2025,ORD,TVC,2025-08-10 10:51:00+00:00,2025-08-10T13:06:00Z,2025-08-10 12:27:00+00:00,2025-08-10T14:38:00Z,179,B737-900,Mainline,-68,46,56,10:51:00,12:27:00
UA,1909,08-08-2025,ORD,TVC,2025-08-08 10:51:00+00:00,2025-08-08T13:06:00Z,2025-08-08 10:50:00+00:00,2025-08-08T13:02:00Z,179,B737-900,Mainline,175,193,56,10:51:00,10:50:00
UA,1909,06-08-2025,ORD,TVC,2025-08-06 10:51:00+00:00,2025-08-06T13:06:00Z,2025-08-06 10:44:00+00:00,2025-08-06T12:55:00Z,150,A320-200,Mainline,79,93,46,10:51:00,10:44:00
UA,1909,05-08-2025,ORD,TVC,2025-08-05 10:51:00+00:00,2025-08-05T13:06:00Z,2025-08-05 11:01:00+00:00,2025-08-05T13:01:00Z,179,B737-MAX9,Mainline,4,43,56,10:51:00,11:01:00
UA,1909,11-08-2025,ORD,TVC,2025-08-11 10:51:00+00:00,2025-08-11T13:06:00Z,2025-08-11 10:51:00+00:00,2025-08-11T13:42:00Z,179,B737-900,Mainline,67,60,56,10:51:00,10:51:00
UA,1909,15-08-2025,ORD,TVC,2025-08-15 10:51:00+00:00,2025-08-15T13:06:00Z,2025-08-15 10:52:00+00:00,2025-08-15T13:07:00Z,179,B737-900,Mainline,68,56,56,10:51:00,10:52:00
UA,1909,14-08-2025,ORD,TVC,2025-08-14 10:51:00+00:00,2025-08-14T13:06:00Z,2025-08-14 10:48:00+00:00,2025-08-14T13:14:00Z,179,B737-900,Mainline,68,54,56,10:51:00,10:48:00
UA,1909,09-08-2025,ORD,TVC,2025-08-09 10:51:00+00:00,2025-08-09T13:06:00Z,2025-08-09 10:44:00+00:00,2025-08-09T13:11:00Z,166,B737-MAX8,Mainline,71,81,51,10:51:00,10:44:00
UA,1909,01-08-2025,ORD,TVC,2025-08-01 10:51:00+00:00,2025-08-01T13:06:00Z,2025-08-01 10:49:00+00:00,2025-08-01T12:59:00Z,179,B737-900,Mainline,73,75,56,10:51:00,10:49:00
UA,1920,03-08-2025,ORD,LAS,2025-08-03 15:41:00+00:00,2025-08-03T17:41:00Z,2025-08-03 16:35:00+00:00,2025-08-03T18:11:00Z,179,B737-900,Mainline,67,97,56,15:41:00,16:35:00
UA,1920,11-08-2025,ORD,LAS,2025-08-11 15:41:00+00:00,2025-08-11T17:41:00Z,2025-08-11 15:39:00+00:00,2025-08-11T17:23:00Z,179,B737-900,Mainline,67,50,56,15:41:00,15:39:00
UA,1920,15-08-2025,ORD,LAS,2025-08-15 15:41:00+00:00,2025-08-15T17:41:00Z,2025-08-15 15:39:00+00:00,2025-08-15T17:27:00Z,179,B737-900,Mainline,67,44,56,15:41:00,15:39:00
UA,1920,12-08-2025,ORD,LAS,2025-08-12 15:41:00+00:00,2025-08-12T17:41:00Z,2025-08-12 15:56:00+00:00,2025-08-12T18:31:00Z,179,B737-900,Mainline,67,49,56,15:41:00,15:56:00
UA,1920,14-08-2025,ORD,LAS,2025-08-14 15:41:00+00:00,2025-08-14T17:41:00Z,2025-08-14 15:48:00+00:00,2025-08-14T17:42:00Z,179,B737-900,Mainline,67,52,56,15:41:00,15:48:00
UA,1920,05-08-2025,ORD,LAS,2025-08-05 15:41:00+00:00,2025-08-05T17:41:00Z,2025-08-05 15:42:00+00:00,2025-08-05T17:33:00Z,179,B737-900,Mainline,57,62,56,15:41:00,15:42:00
UA,1920,02-08-2025,ORD,LAS,2025-08-02 15:52:00+00:00,2025-08-02T17:52:00Z,2025-08-02 15:52:00+00:00,2025-08-02T17:48:00Z,179,B737-900,Mainline,67,76,56,15:52:00,15:52:00
UA,1920,08-08-2025,ORD,LAS,2025-08-08 15:41:00+00:00,2025-08-08T17:41:00Z,2025-08-08 16:56:00+00:00,2025-08-08T18:40:00Z,179,B737-900,Mainline,67,141,56,15:41:00,16:56:00
UA,1920,13-08-2025,ORD,LAS,2025-08-13 15:41:00+00:00,2025-08-13T17:41:00Z,2025-08-13 15:48:00+00:00,2025-08-13T17:32:00Z,179,B737-900,Mainline,67,64,56,15:41:00,15:48:00
UA,1920,01-08-2025,ORD,LAS,2025-08-01 15:41:00+00:00,2025-08-01T17:41:00Z,2025-08-01 15:49:00+00:00,2025-08-01T17:42:00Z,179,B737-900,Mainline,67,59,56,15:41:00,15:49:00
UA,1920,07-08-2025,ORD,LAS,2025-08-07 15:41:00+00:00,2025-08-07T17:41:00Z,2025-08-07 15:55:00+00:00,2025-08-07T17:46:00Z,179,B737-900,Mainline,67,69,56,15:41:00,15:55:00
UA,1920,04-08-2025,ORD,LAS,2025-08-04 15:41:00+00:00,2025-08-04T17:41:00Z,2025-08-04 16:09:00+00:00,2025-08-04T18:01:00Z,179,B737-900,Mainline,67,88,56,15:41:00,16:09:00
UA,1920,10-08-2025,ORD,LAS,2025-08-10 15:41:00+00:00,2025-08-10T17:41:00Z,2025-08-10 17:16:00+00:00,2025-08-10T18:59:00Z,179,B737-900,Mainline,67,63,56,15:41:00,17:16:00
UA,1920,09-08-2025,ORD,LAS,2025-08-09 15:52:00+00:00,2025-08-09T17:52:00Z,2025-08-09 15:58:00+00:00,2025-08-09T17:52:00Z,179,B737-900,Mainline,1000,1000,56,15:52:00,15:58:00
UA,1920,06-08-2025,ORD,LAS,2025-08-06 15:41:00+00:00,2025-08-06T17:41:00Z,2025-08-06 15:46:00+00:00,2025-08-06T17:39:00Z,179,B737-900,Mainline,2111,2138,62,15:41:00,15:46:00
UA,1921,02-08-2025,ORD,PLS,2025-08-02 10:55:00+00:00,2025-08-02T16:05:00Z,2025-08-02 10:50:00+00:00,2025-08-02T16:06:00Z,179,B737-900,Mainline,76,61,70,10:55:00,10:50:00
UA,1921,09-08-2025,ORD,PLS,2025-08-09 10:55:00+00:00,2025-08-09T16:05:00Z,2025-08-09 10:48:00+00:00,2025-08-09T16:03:00Z,179,B737-900,Mainline,77,87,70,10:55:00,10:48:00
UA,1923,13-08-2025,ORD,CID,2025-08-13 20:05:00+00:00,2025-08-13T21:21:00Z,2025-08-13 20:31:00+00:00,2025-08-13T21:30:00Z,179,B737-MAX9,Mainline,419,459,56,20:05:00,20:31:00
